code_pays,pays,wpid_random,wgt,sexe,age,education,quintile_revenu,actif,account,account_fin,account_mob,mobileowner,fin48_id_nat,fin2_carte_debit,fin3_carte_nom_propre,fin4_carte_utilisee_12m,fin5_mobile_acces_compte,fin6_mobile_solde,fin7_carte_credit,fin8_carte_credit_utilisee,fin9_depot_12m,fin10_retrait_12m,fin11a_trop_loin,fin11b_trop_cher,fin11c_docs_manquants,fin11d_manque_confiance,fin11e_religion,fin11f_manque_argent,fin11g_famille_a_compte,fin11h_pas_besoin,fin14a_paiement_enligne,fin14b_achat_enligne,saved,fin15_epargne_agri_biz,fin16_epargne_retraite,fin17a_epargne_inst_fin,fin17b_epargne_tontine,epargne_totale,borrowed,fin19_pret_immo,fin20_emprunt_sante,fin21_emprunt_agri_biz,fin22a_emprunt_inst_fin,fin22b_emprunt_famille,fin22c_emprunt_tontine,fin24_fonds_urgence,fin25_source_urgence,fin26_envoi_transfert,fin27a_envoi_via_fi,fin27b_envoi_via_mobile,fin27c1_envoi_especes,fin27c2_envoi_mto,fin28_recep_transfert,fin29a_recep_via_fi,fin29b_recep_via_mobile,fin29c1_recep_especes,fin29c2_recep_mto,fin30_paie_factures,fin31a_factures_compte,fin31b_factures_mobile,fin31c_factures_especes,fin32_salaire_12m,fin33_secteur_public,fin34a_salaire_compte,fin34b_salaire_mobile,fin34c1_salaire_especes,fin34c2_salaire_carte,fin37_transferts_etat,fin38_pension_etat,fin39a_etat_compte,fin39b_etat_mobile,fin39c1_etat_especes,fin39c2_etat_carte,fin42_paie_agri,fin43a_agri_compte,fin43b_agri_mobile,fin43c1_agri_especes,fin43c2_agri_carte,fin46_paie_auto_emploi,fin47a_autoemploi_compte,fin47b_autoemploi_mobile,fin47c1_autoemploi_especes,fin47c2_autoemploi_carte,receive_wages,receive_transfers,receive_pension,receive_agriculture,pay_utilities,remittances,pay_onlne,pay_cash,flag_fin2_carte_debit,flag_fin5_mobile_acces_compte,flag_fin27b_envoi_via_mobile,flag_saved,flag_age
BEN,Bénin,159816196,0.424092194672877,Feminin,19,Secondaire,4e quintile,Inactif,0,0,0,0,0,0,,,,,0,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,1,Salaire ou travail,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,160338777,2.79143729384762,Masculin,47,Primaire ou moins,2e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,Epargne,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,170678750,0.467776084221555,Masculin,17,Secondaire,20% les plus riches,Actif,1,1,1,1,0,0,,,,,0,,,,0,0,0,0,1,1,0,0,1,1,1,1,1,0,1,3,1,1,1,0,0,1,1,1,Emprunt (banque ou employeur),0,,,,,1,0,1,,,0,,,,1,1,1,1,,,0,0,,,,,1,0,1,,,,,,,,1,4,4,1,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,196586288,0.411303472767389,Masculin,43,Secondaire,4e quintile,Actif,1,1,1,1,1,0,,,1,1,0,,1,1,,,,,,,,,0,0,1,1,0,0,0,1,1,0,1,0,0,0,,1,Salaire ou travail,1,1,1,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,1,0,0,1,0,,,,,,2,4,4,2,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,146837808,0.411303472767389,Masculin,42,Secondaire,20% les plus pauvres,Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,1,0,0,1,2,0,0,0,0,0,0,0,0,,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,2,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,128401760,0.713036539853119,Feminin,35,Primaire ou moins,2e quintile,Actif,0,0,0,0,1,0,,,,,0,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Emprunt (banque ou employeur),0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,124729706,0.760316862164818,Feminin,45,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,0,0,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,163125835,2.45778646058635,Feminin,57,Primaire ou moins,3e quintile (median),Inactif,0,0,0,1,0,0,,,,,0,,,,0,1,1,0,0,1,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,140037512,1.11843551983377,Masculin,25,Secondaire,4e quintile,Inactif,1,0,1,1,1,0,,,,,0,,,,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,1,1,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,184267895,1.37310690053931,Masculin,20,Secondaire,20% les plus pauvres,Actif,1,1,1,1,1,0,,,1,1,1,0,0,0,,,,,,,,,0,0,0,0,0,0,,0,1,0,0,0,0,1,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,185768605,0.497655741785389,Masculin,35,Primaire ou moins,4e quintile,Actif,1,0,1,1,0,0,,,,,0,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,1,1,,,1,0,0,0,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,3,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,161992338,0.935170742026634,Masculin,17,Secondaire,20% les plus riches,Actif,1,1,1,1,0,1,1,0,0,1,0,,0,1,,,,,,,,,0,,1,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,,,,1,,1,,,0,,,,1,1,,,0,0,0,0,,,,,0,,,,,,,,,,3,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,189069117,2.72435472127769,Masculin,29,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,1,0,0,0,1,0,0,0,0,0,0,,1,Epargne,1,0,0,1,0,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,157276683,1.11699319055285,Feminin,35,Secondaire,4e quintile,Actif,1,1,1,1,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Emprunt (banque ou employeur),1,0,1,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,160532969,0.85332813381422,Feminin,27,Primaire ou moins,4e quintile,Actif,1,1,0,1,0,0,,,0,1,0,,1,1,,,,,,,,,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,,1,0,1,,,1,0,1,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,190580673,2.86061246516387,Masculin,20,Primaire ou moins,4e quintile,Actif,1,0,1,0,0,0,,,,,0,,,,0,0,1,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,186004104,0.532163667512268,Masculin,22,Secondaire,20% les plus riches,Actif,1,1,1,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,,1,Epargne,1,1,1,,,0,,,,,1,1,1,,1,0,1,1,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,1,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,168221287,0.848543468031525,Feminin,20,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,0,1,0,1,2,0,0,0,0,0,0,0,1,Epargne,1,0,0,1,0,1,0,0,0,0,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,0,0,4,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,116959160,0.286061246516387,Masculin,27,Secondaire,3e quintile (median),Actif,1,0,1,1,0,0,,,,,0,,,,0,0,0,0,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,193816798,1.24500531105495,Feminin,17,Secondaire,4e quintile,Inactif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,168754311,2.83666828470182,Masculin,62,Primaire ou moins,2e quintile,Actif,0,0,0,0,1,0,,,,,0,,,,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,2,1,0,0,0,0,0,1,1,Famille ou amis,1,0,1,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,2,0,0,FALSE,FALSE,TRUE,FALSE,FALSE
BEN,Bénin,148622225,0.42148166359503,Feminin,26,Primaire ou moins,3e quintile (median),Actif,1,1,0,1,1,1,1,0,0,0,0,,1,1,,,,,,,,,0,0,1,1,1,0,0,2,1,0,0,1,0,0,,1,Salaire ou travail,1,0,1,,,0,,,,,0,,,,1,1,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,124309288,0.319004039745671,Masculin,23,Secondaire,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,,0,,1,0,1,,,1,1,0,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,133153939,0.335046599750355,Masculin,37,Superieur,20% les plus riches,Actif,1,1,1,1,1,0,,,0,0,0,,1,1,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,1,0,0,1,1,1,1,0,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,186263906,0.79451738252525,Masculin,17,Secondaire,20% les plus riches,Actif,1,1,1,1,1,1,1,0,1,1,0,,1,1,,,,,,,,,0,0,1,1,1,1,0,3,1,0,0,1,0,1,,1,Epargne,1,1,1,,,1,1,1,,,1,0,0,1,1,1,1,1,,,0,0,,,,,1,1,0,,,,,,,,1,4,4,1,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,128525031,0.573249218912487,Masculin,27,Secondaire,4e quintile,Actif,1,0,1,1,1,0,,,,,0,,,,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,1,0,0,1,0,1,0,1,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,180864324,1.10710196500381,Masculin,26,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Salaire ou travail,1,0,0,1,0,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,145577345,0.414450540431906,Masculin,44,Secondaire,4e quintile,Actif,1,1,0,0,1,0,,,0,0,0,,1,0,,,,,,,,,0,0,1,0,1,1,0,2,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,198663535,0.444293284759633,Masculin,26,Secondaire,3e quintile (median),Actif,1,0,1,1,1,0,,,,,0,,,,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,2,1,0,1,0,0,0,1,1,Emprunt (banque ou employeur),1,0,0,1,0,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,1,0,0,1,0,,,,,,2,4,4,2,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,210125458,1.16597021217788,Masculin,40,Primaire ou moins,20% les plus riches,Actif,0,0,0,1,0,0,,,,,0,,,,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,121872940,1.25984865846394,Feminin,35,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,1,0,0,,,,,1,0,,,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,Vente d actifs,0,,,,,1,0,0,1,0,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,166682556,1.31230679402175,Masculin,32,Primaire ou moins,20% les plus pauvres,Actif,0,0,0,1,0,0,,,,,0,,,,0,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,202135114,1.72420675670517,Feminin,35,Primaire ou moins,2e quintile,Actif,1,0,1,1,0,0,,,,,0,,,,0,0,0,0,0,1,,0,0,0,0,0,0,0,0,0,1,0,,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,175892382,0.416427922474929,Masculin,38,Secondaire,4e quintile,Actif,1,1,0,1,1,1,1,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,1,1,1,,,0,,,,,1,0,0,1,1,1,0,0,0,0,0,0,,,,,1,0,0,1,0,,,,,,3,4,4,2,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,127890369,0.626845558982331,Masculin,23,Secondaire,2e quintile,Actif,1,1,1,1,0,0,,,0,1,0,,1,1,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,0,,0,,,,,1,0,0,1,0,0,,,,1,0,0,1,,,0,0,,,,,0,,,,,,,,,,1,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,190707256,2.86061246516387,Feminin,63,Primaire ou moins,20% les plus riches,Actif,1,1,0,1,1,1,1,0,0,0,0,,1,1,,,,,,,,,0,0,1,0,0,1,0,1,0,0,0,0,0,0,,0,,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,159645242,0.355466029797033,Masculin,45,Secondaire,20% les plus riches,Actif,1,1,1,1,1,0,,,0,0,0,,0,1,,,,,,,,,0,0,1,1,0,1,0,2,0,0,0,0,0,0,,1,Epargne,1,0,1,,,1,0,1,,,1,0,0,1,1,1,0,1,,,0,0,,,,,1,0,0,1,0,,,,,,1,4,4,2,2,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,136486161,0.289213424731605,Feminin,24,Secondaire,4e quintile,Actif,1,1,1,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,1,0,1,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,115705426,0.402802367559456,Feminin,25,Secondaire,20% les plus riches,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,,0,,1,0,0,1,0,1,0,0,1,0,0,,,,1,1,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,153022986,2.36980462992535,Masculin,52,Primaire ou moins,2e quintile,Actif,1,0,1,0,1,0,,,,,0,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,0,0,0,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,123942278,0.780756196168799,Masculin,29,Secondaire,20% les plus pauvres,Actif,1,0,1,1,1,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,173640209,0.687828439718874,Masculin,28,Secondaire,3e quintile (median),Actif,1,1,1,1,0,0,,,0,1,0,,1,1,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,1,0,1,,,0,,,,0,,,,,,0,,,,,,0,,,,,0,,,,,4,4,5,4,4,1,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,161340269,0.485916098008899,Feminin,19,Primaire ou moins,20% les plus riches,Inactif,0,0,0,1,0,0,,,,,0,,,,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,151727596,2.86061246516387,Masculin,42,Primaire ou moins,3e quintile (median),Actif,0,0,0,1,1,0,,,,,0,,,,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,1,Emprunt (banque ou employeur),1,0,1,,,1,1,1,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,1,,,,,,4,4,4,1,4,2,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,160048606,0.713067464075648,Feminin,25,Primaire ou moins,20% les plus riches,Inactif,0,0,0,0,0,0,,,,,0,,,,1,,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,201370520,0.319004039745671,Masculin,18,Secondaire,20% les plus riches,Actif,1,1,0,1,1,1,1,0,0,1,1,1,1,1,,,,,,,,,0,0,1,0,0,0,0,0,1,0,0,0,0,0,,1,Epargne,1,0,1,,,0,,,,,0,,,,1,1,1,0,,,0,0,,,,,1,0,0,1,0,,,,,,1,4,4,2,4,2,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,147680728,1.98807393221947,Feminin,17,Primaire ou moins,4e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,194256858,0.604203551339185,Feminin,25,Secondaire,4e quintile,Inactif,0,0,0,1,1,0,,,,,0,,,,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,3,1,0,1,1,1,1,0,0,,0,,,,,0,,,,,0,,,,0,,,,,,1,1,0,0,0,0,0,,,,,1,0,1,,,4,3,3,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,126324645,2.21745047735793,Feminin,47,Primaire ou moins,4e quintile,Actif,1,1,0,1,1,1,0,,,,1,0,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,112412219,1.25544532315493,Feminin,22,Primaire ou moins,2e quintile,Actif,1,0,1,1,0,0,,,,,0,,,,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,1,0,1,Epargne,0,,,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,199397556,0.286061246516387,Masculin,35,Secondaire,20% les plus pauvres,Actif,1,1,0,1,0,0,,,,,0,,,,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,1,1,0,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,1,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,113762325,1.66273073648776,Feminin,25,Primaire ou moins,4e quintile,Actif,0,0,0,0,0,0,,,,,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,0,,,,,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,1,0,0,0,0,,,,,,2,4,4,3,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,139105970,0.286061246516387,Masculin,61,Secondaire,3e quintile (median),Actif,0,0,0,0,1,0,,,,,0,,,,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,185262674,1.3847632769395,Masculin,18,Primaire ou moins,2e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,,,1,1,0,1,0,0,0,0,1,1,0,0,1,2,1,0,0,0,0,1,0,0,,1,0,0,1,0,0,,,,,0,,,,1,0,0,0,1,0,0,0,,,,,0,,,,,,,,,,2,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,135685314,0.927955318714359,Feminin,52,Secondaire,4e quintile,Actif,0,0,0,1,0,0,,,,,0,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,Famille ou amis,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,200757371,2.60127191969687,Feminin,35,Primaire ou moins,20% les plus pauvres,Inactif,1,1,0,0,0,,,,,0,0,,0,0,,,,,,,,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,143307188,0.862103378352583,Feminin,40,Primaire ou moins,4e quintile,Actif,0,0,0,1,1,0,,,,,0,,,,,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,1,Epargne,1,0,0,1,0,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,1,0,0,1,0,4,4,4,4,4,3,0,0,FALSE,FALSE,FALSE,TRUE,FALSE
BEN,Bénin,183921221,2.86061246516387,Feminin,58,Primaire ou moins,2e quintile,Actif,1,1,1,1,0,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,1,0,0,1,2,1,0,0,0,0,0,1,1,Epargne,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,179213754,0.559821672225937,Feminin,50,Secondaire,20% les plus riches,Actif,1,1,0,1,1,0,,,0,0,0,,0,0,,,,,,,,,0,0,1,0,1,0,0,1,0,0,0,0,0,0,,1,Salaire ou travail,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,2,4,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,182763134,1.98807393221947,Feminin,20,Primaire ou moins,20% les plus riches,Actif,0,0,0,1,0,0,,,,,0,,,,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,1,0,0,1,0,,,,,,4,4,4,2,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,137220899,1.42128442245502,Masculin,46,Primaire ou moins,4e quintile,Actif,1,1,1,1,1,0,,,1,0,0,,1,0,,,,,,,,,0,0,0,0,0,0,0,0,1,0,0,0,0,1,,1,Emprunt (banque ou employeur),0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
BEN,Bénin,114297277,0.494028776495795,Feminin,67,Secondaire,3e quintile (median),Actif,1,1,0,1,1,1,1,0,0,0,0,,0,0,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,,0,,,,,0,,,,,0,,,,0,,,,,,0,0,,,,,0,,,,,0,,,,,4,4,4,4,4,5,0,0,FALSE,FALSE,FALSE,FALSE,FALSE
